 1.67298302e-05 8.59287359e-06 7.45635734e-06 3.74487648e-06 2.73496094e-05 4.41902816e-05 4.35330826e-06 6.50759392e-06 1.22254114e-05 1.01523280e-05 5.55739859e-07 4.52763042e-07 4.52480766e-07 1.00000000e+00
 1.67119423e-05 8.58284120e-06 7.45499765e-06 3.75065841e-06 2.73419550e-05 4.41899055e-05 4.34533225e-06 6.51552937e-06 1.22338495e-05 1.01461973e-05 5.56603748e-07 4.50311335e-07 4.56177756e-07 1.00000000e+00
 2.96129284e-04 1.29075689e-05 5.20099932e-06 5.81881240e-06 2.58345438e-05 9.56343142e-05 2.32815802e-06 1.20478603e-05 3.11076321e-05 3.51428466e-06 6.79817613e-07 3.83026286e-07 4.89693553e-07 1.00000000e+00
 2.96144776e-04 1.29044369e-05 5.19862951e-06 5.81980343e-06 2.58296644e-05 9.56315647e-05 2.33366938e-06 1.20424104e-05 3.11034743e-05 3.51587599e-06 6.80068766e-07 3.81300584e-07 4.87694814e-07 1.00000000e+00
 3.42667252e-04 1.49210241e-05 6.01287806e-06 6.73613224e-06 2.99020403e-05 1.10816773e-04 2.69899921e-06 1.39515329e-05 3.60169078e-05 4.07016930e-06 7.88688106e-07 4.44043977e-07 5.66699563e-07 1.00000000e+00
 3.42703140e-04 1.49198505e-05 6.00970692e-06 6.73744722e-06 2.98999344e-05 1.10801652e-04 2.70348039e-06 1.39439607e-05 3.60138390e-05 4.07208065e-06 7.88157511e-07 4.42261942e-07 5.66547248e-07 1.00000000e+00
 1.34051042e-05 1.40527489e-05 9.34828768e-06 3.35755325e-06 3.32622304e-05 3.80596813e-05 3.61555652e-06 8.98466701e-06 1.13731332e-05 6.05613144e-06 4.20149926e-07 1.88587897e-07 7.19973522e-07 1.00000000e+00
 1.34082854e-05 1.40539593e-05 9.34516671e-06 3.35929896e-06 3.32664880e-05 3.80548806e-05 3.61510619e-06 8.98267954e-06 1.13784302e-05 6.06683404e-06 4.19218257e-07 1.71358622e-07 7.25760310e-07 1.00000000e+00
 1.54880969e-05 1.62330809e-05 1.08239596e-05 3.89193978e-06 3.85456911e-05 4.40399046e-05 4.19159069e-06 1.04134011e-05 1.31612730e-05 7.01432787e-06 4.88853319e-07 2.17295981e-07 8.35459066e-07 1.00000000e+00
 1.54872560e-05 1.62296157e-05 1.08217491e-05 3.89409420e-06 3.85470796e-05 4.40408602e-05 4.19382281e-06 1.04153900e-05 1.31687439e-05 7.02540608e-06 4.87421587e-07 1.96655860e-07 8.40363187e-07 1.00000000e+00
 1.67242290e-05 1.80637132e-05 7.22044659e-06 6.96688058e-06 2.34352811e-05 1.47614160e-05 2.16570722e-06 4.92025929e-06 6.49889023e-06 3.68110743e-06 1.16088378e-07 2.50219634e-07 4.66923616e-07 1.00000000e+00
 1.67193484e-05 1.80646983e-05 7.21127275e-06 6.96776569e-06 2.34407082e-05 1.47609306e-05 2.16470700e-06 4.92642850e-06 6.49244836e-06 3.68463100e-06 1.15894869e-07 2.51379793e-07 4.69953927e-07 1.00000000e+00
 1.92344072e-05 2.08294754e-05 8.33782192e-06 8.05037293e-06 2.71401194e-05 1.71168441e-05 2.50826377e-06 5.69864864e-06 7.52925552e-06 4.26320947e-06 1.34980978e-07 2.90043502e-07 5.37500777e-07 1.00000000e+00
 1.92303565e-05 2.08358727e-05 8.32904613e-06 8.05168994e-06 2.71446990e-05 1.71152649e-05 2.50739951e-06 5.70420129e-06 7.52391687e-06 4.26775722e-06 1.34649607e-07 2.90535971e-07 5.41160849e-07 1.00000000e+00
 1.34491533e-05 1.27028037e-05 6.76520623e-06 4.98494405e-06 1.15533793e-05 2.19067651e-05 5.65783722e-06 3.46005791e-06 6.10690147e-06 3.33236215e-06 8.06015995e-08 1.66428925e-07 5.71952715e-07 1.00000000e+00
 1.34576546e-05 1.26952466e-05 6.75906742e-06 4.98241705e-06 1.15510513e-05 2.18958188e-05 5.66109445e-06 3.45952773e-06 6.11584114e-06 3.33146374e-06 7.97315266e-08 1.60037463e-07 5.74435928e-07 1.00000000e+00
 1.56825832e-05 1.47323640e-05 7.81654295e-06 5.77794289e-06 1.33830583e-05 2.53803561e-05 6.55314363e-06 4.00638802e-06 7.04714992e-06 3.86237893e-06 9.24654560e-08 1.93260109e-07 6.59280635e-07 1.00000000e+00
 1.56915633e-05 1.47239346e-05 7.80780785e-06 5.77654286e-06 1.33786304e-05 2.53702034e-05 6.55327846e-06 4.00357344e-06 7.06271330e-06 3.86009112e-06 9.17304431e-08 1.86008079e-07 6.65649860e-07 1.00000000e+00
 1.79747513e-05 5.84054023e-06 2.24602065e-06 2.14931284e-06 7.17502040e-06 6.34746981e-06 1.93381789e-06 1.34807929e-06 1.83328484e-06 4.03075238e-07 6.96989202e-08 4.25381665e-08 1.29756084e-07 1.00000000e+00
 1.79724964e-05 5.84198870e-06 2.24670029e-06 2.14657683e-06 7.17235690e-06 6.34991456e-06 1.93782552e-06 1.34656100e-06 1.83642936e-06 4.03248413e-07 6.92814836e-08 4.11307839e-08 1.25835765e-07 1.00000000e+00
 2.09196418e-05 6.72840738e-06 2.59064576e-06 2.48735664e-06 8.31097810e-06 7.34604439e-06 2.24136118e-06 1.55834085e-06 2.12167552e-06 4.68621042e-07 8.09704113e-08 4.83924307e-08 1.50000456e-07 1.00000000e+00
 2.09199325e-05 6.72875768e-06 2.59170844e-06 2.48432873e-06 8.30887963e-06 7.34627548e-06 2.24504785e-06 1.55913961e-06 2.12205938e-06 4.68892763e-07 8.06030519e-08 4.75251123e-08 1.45512934e-07 1.00000000e+00
 4.98971374e-05 4.36005213e-06 4.28231989e-06 3.01860728e-06 1.17287302e-05 1.84103822e-05 1.98116361e-06 2.27452581e-06 6.53069315e-06 1.70835846e-06 6.74730115e-08 9.53829724e-08 3.65994314e-07 1.00000000e+00
 4.99049933e-05 4.35587364e-06 4.28878413e-06 3.01433844e-06 1.17180524e-05 1.84052956e-05 1.97881077e-06 2.27129396e-06 6.52840350e-06 1.70739889e-06 6.77455023e-08 9.65206978e-08 3.66309989e-07 1.00000000e+00
 5.79411597e-05 5.06337339e-06 4.96894824e-06 3.50251256e-06 1.36080867e-05 2.13250923e-05 2.28810800e-06 2.64077189e-06 7.55488124e-06 1.97211562e-06 7.76916211e-08 1.11100036e-07 4.24161634e-07 1.00000000e+00
 5.79540379e-05 5.05945426e-06 4.97652542e-06 3.49814468e-06 1.35931892e-05 2.13177843e-05 2.28689129e-06 2.63842344e-06 7.55664611e-06 1.96862143e-06 7.81424151e-08 1.12371471e-07 4.25262444e-07 1.00000000e+00
 4.51706855e-05 1.03404040e-05 4.25795079e-06 3.59037265e-06 1.63191754e-05 1.22398517e-05 4.64258005e-06 3.23631361e-06 4.30584451e-06 2.84255808e-06 2.40401409e-07 1.83097584e-07 3.44957706e-07 1.00000000e+00
 4.51936174e-05 1.03539591e-05 4.24640966e-06 3.59061655e-06 1.63257816e-05 1.22474296e-05 4.64472351e-06 3.22587090e-06 4.29636417e-06 2.83766118e-06 2.38059440e-07 1.86390645e-07 3.46014379e-07 1.00000000e+00
 5.25364157e-05 1.19968110e-05 4.94010048e-06 4.16205203e-06 1.88869826e-05 1.41693213e-05 5.37298525e-06 3.74554452e-06 4.99723082e-06 3.29558223e-06 2.76546984e-07 2.11143211e-07 4.00453619e-07 1.00000000e+00
 5.25673962e-05 1.20067497e-05 4.92608239e-06 4.16296582e-06 1.88996133e-05 1.41803032e-05 5.37668422e-06 3.73198048e-06 4.98316127e-06 3.28918239e-06 2.74117094e-07 2.15145608e-07 4.03148563e-07 1.00000000e+00
 3.51593937e-06 2.00329791e-05 6.19010781e-05 5.03678731e-05 2.41998414e-06 1.78094067e-07 1.79837632e-07 9.03693249e-08 8.51029364e-08 1.66540750e-07 6.23607011e-06 1.79227129e-06 5.95843535e-06 2.00000000e+00
 3.52291532e-06 2.00472410e-05 6.18883420e-05 5.03373148e-05 2.42013425e-06 1.75900738e-07 1.79906714e-07 9.08918068e-08 8.36037940e-08 1.65359180e-07 6.23504040e-06 1.79777884e-06 5.95062978e-06 2.00000000e+00
 4.11177527e-06 2.31533344e-05 7.16251289e-05 5.82929751e-05 2.80711440e-06 2.05239565e-07 2.08643129e-07 1.04388299e-07 9.82402381e-08 1.91600615e-07 7.21962548e-06 2.07301139e-06 6.89832827e-06 2.00000000e+00
 4.12149907e-06 2.31693028e-05 7.16120161e-05 5.82610981e-05 2.80863479e-06 2.02412863e-07 2.07725585e-07 1.05163467e-07 9.66711487e-08 1.90947030e-07 7.21915397e-06 2.08242752e-06 6.88260078e-06 2.00000000e+00
 5.98611216e-07 2.17175741e-05 3.74880983e-05 5.32494131e-05 3.18170830e-06 6.85873627e-07 1.28561910e-07 7.83545874e-08 5.80877008e-08 1.58040843e-07 3.25417153e-06 1.52513211e-06 2.93750778e-06 2.00000000e+00
 5.97938954e-07 2.17045129e-05 3.74904591e-05 5.32440517e-05 3.17977041e-06 6.86186340e-07 1.27887830e-07 7.76156202e-08 5.85762902e-08 1.57812721e-07 3.25573931e-06 1.54680161e-06 2.94572928e-06 2.00000000e+00
 6.99492196e-07 2.51844094e-05 4.34143201e-05 6.16526823e-05 3.67606231e-06 7.90866818e-07 1.47999978e-07 8.89443730e-08 6.76287758e-08 1.84155920e-07 3.76877542e-06 1.76351398e-06 3.39746184e-06 2.00000000e+00
 6.98841755e-07 2.51703993e-05 4.34193771e-05 6.16502060e-05 3.67501024e-06 7.91111399e-07 1.47750248e-07 8.83205550e-08 6.82866324e-08 1.83399836e-07 3.77254392e-06 1.79289281e-06 3.40655167e-06 2.00000000e+00
 1.55883866e-06 4.11986816e-06 1.75506584e-05 1.39248679e-05 2.90957161e-07 9.71443017e-08 2.29748206e-08 2.21925426e-08 2.44841049e-08 3.87531242e-08 2.15600477e-06 7.52609897e-07 1.41834960e-06 2.00000000e+00
 1.55632340e-06 4.12109953e-06 1.75535232e-05 1.39294714e-05 2.91333434e-07 9.58824544e-08 2.27605896e-08 2.19158190e-08 2.48876264e-08 3.83970332e-08 2.15765363e-06 7.48984254e-07 1.44161078e-06 2.00000000e+00
 1.85868142e-06 4.78273821e-06 2.02920102e-05 1.61141698e-05 3.35059291e-07 1.11806224e-07 2.61843479e-08 2.51277653e-08 2.85180635e-08 4.59991928e-08 2.50208966e-06 8.71658779e-07 1.64343319e-06 2.00000000e+00
 1.85488556e-06 4.78241979e-06 2.02993979e-05 1.61215314e-05 3.35475139e-07 1.10423624e-07 2.59884747e-08 2.48893886e-08 2.90106916e-08 4.55127332e-08 2.50119584e-06 8.67410075e-07 1.67093094e-06 2.00000000e+00
 6.94282395e-07 1.15716040e-05 3.16188818e-05 4.56730425e-05 8.61105187e-07 2.78219236e-07 6.82378054e-08 4.12747816e-08 5.27587767e-08 8.00103402e-08 4.14212808e-06 9.84705202e-07 1.38238668e-06 2.00000000e+00
 6.94243707e-07 1.15666493e-05 3.16206204e-05 4.56528674e-05 8.63029894e-07 2.78092512e-07 6.83498352e-08 4.15734490e-08 5.38077703e-08 7.93543281e-08 4.13868324e-06 9.93858728e-07 1.38997047e-06 2.00000000e+00
 8.77098106e-07 1.34079602e-05 3.66567886e-05 5.28788556e-05 9.98965832e-07 3.21592554e-07 7.85468015e-08 4.84681476e-08 6.32005015e-08 9.24386901e-08 4.79488529e-06 1.13701341e-06 1.60467116e-06 2.00000000e+00
 8.76284518e-07 1.34005673e-05 3.66574613e-05 5.28637129e-05 1.00188570e-06 3.21469893e-07 7.87716004e-08 4.91740360e-08 6.44989935e-08 9.19208061e-08 4.79618061e-06 1.14769146e-06 1.61533517e-06 2.00000000e+00
 8.17180424e-06 8.54104552e-06 1.45618552e-05 1.48861491e-05 5.96415106e-07 1.56098740e-07 4.97040120e-08 2.44544590e-08 1.99745440e-08 3.76773633e-08 1.91636428e-06 3.07211794e-07 8.62457011e-07 2.00000000e+00
 8.20961382e-06 8.57563434e-06 1.45479038e-05 1.48930353e-05 6.02770764e-07 1.57506081e-07 4.72640820e-08 2.51435388e-08 2.16507227e-08 3.58951482e-08 1.91358255e-06 3.14894432e-07 8.61333746e-07 2.00000000e+00
 9.44962229e-06 9.90422623e-06 1.68815879e-05 1.72116864e-05 6.90699968e-07 1.82614642e-07 5.76118769e-08 2.81492716e-08 2.27182827e-08 4.34437698e-08 2.22439376e-06 3.56968595e-07 9.97274335e-07 2.00000000e+00
 9.48826362e-06 9.94503730e-06 1.68616871e-05 1.72222665e-05 6.97149037e-07 1.84059222e-07 5.45667197e-08 2.88942842e-08 2.48203421e-08 4.14223840e-08 2.20850476e-06 3.64834573e-07 9.96911559e-07 2.00000000e+00
 8.84755356e-07 1.76458220e-05 3.78373725e-05 2.81214973e-05 7.35466110e-07 1.87113531e-07 4.02383401e-08 3.14200814e-08 3.43792160e-08 7.27182539e-08 1.81135447e-06 1.70471350e-06 2.95385064e-06 2.00000000e+00
 8.85825727e-07 1.76384702e-05 3.78515870e-05 2.81207725e-05 7.35365980e-07 1.86548023e-07 3.96252709e-08 3.14211632e-08 3.41595563e-08 7.25564488e-08 1.81417427e-06 1.69660510e-06 2.93907292e-06 2.00000000e+00
 1.00259630e-06 2.04241599e-05 4.38300188e-05 3.25800396e-05 8.55104950e-07 2.17007679e-07 4.64349409e-08 3.60616117e-08 3.96443247e-08 8.39983351e-08 2.09798830e-06 1.97135146e-06 3.42368034e-06 2.00000000e+00
 1.00363239e-06 2.04151467e-05 4.38441816e-05 3.25811721e-05 8.53671155e-07 2.15796063e-07 4.56714748e-08 3.61592541e-08 3.94671614e-08 8.37720841e-08 2.10000711e-06 1.95868599e-06 3.40310913e-06 2.00000000e+00
 1.70394800e-05 3.01967218e-05 5.73487548e-05 5.25843587e-05 1.35982674e-06 3.29024862e-07 1.38920686e-07 6.42471003e-08 6.56319501e-08 1.64714042e-07 3.21917429e-06 3.30341815e-06 4.88522307e-06 2.00000000e+00
 1.70888146e-05 3.01307867e-05 5.72516261e-05 5.25074854e-05 1.34599067e-06 3.28804768e-07 1.43528085e-07 6.58430163e-08 6.82051642e-08 1.68400987e-07 3.24288697e-06 3.27736856e-06 4.85520471e-06 2.00000000e+00
 1.97528602e-05 3.49643478e-05 6.63848007e-05 6.08511232e-05 1.57644739e-06 3.80331389e-07 1.62124487e-07 7.44411278e-08 7.64078818e-08 1.89979657e-07 3.71973574e-06 3.83006483e-06 5.66403134e-06 2.00000000e+00
 1.98066153e-05 3.48771023e-05 6.62756761e-05 6.07533382e-05 1.56112931e-06 3.80168740e-07 1.66546247e-07 7.63944590e-08 7.86346107e-08 1.94303628e-07 3.74730424e-06 3.79964088e-06 5.62302588e-06 2.00000000e+00
 1.22540106e-06 1.84260153e-05 5.44809267e-05 3.55439104e-05 1.91898847e-06 3.71525536e-07 7.70623657e-08 7.56275795e-08 5.85092213e-08 1.85335255e-07 1.48018959e-06 1.68158543e-06 1.68528203e-06 2.00000000e+00
 1.22274606e-06 1.84287999e-05 5.44646303e-05 3.55530939e-05 1.91996336e-06 3.70961029e-07 7.70488591e-08 7.54938511e-08 5.83100603e-08 1.84688561e-07 1.47840819e-06 1.66234574e-06 1.68694518e-06 2.00000000e+00
 1.39943822e-06 2.13224296e-05 6.30236288e-05 4.11995512e-05 2.22351125e-06 4.25969477e-07 8.89305712e-08 8.62931074e-08 6.85505835e-08 2.15438404e-07 1.71817780e-06 1.94952113e-06 1.94552462e-06 2.00000000e+00
 1.39850654e-06 2.13248285e-05 6.30047206e-05 4.12022320e-05 2.22359577e-06 4.26266907e-07 8.87166514e-08 8.58462661e-08 6.82149097e-08 2.14993842e-07 1.71587235e-06 1.92692977e-06 1.94796307e-06 2.00000000e+00
 3.44848868e-06 1.11344738e-05 2.33014799e-05 2.60486088e-05 1.05546510e-06 2.20309157e-07 7.10593954e-08 4.30320930e-08 3.70840656e-08 1.02232241e-07 3.60479861e-06 2.30082131e-06 3.49838802e-06 2.00000000e+00
 3.44273609e-06 1.11457788e-05 2.32970824e-05 2.60553911e-05 1.05589976e-06 2.20480503e-07 7.11450545e-08 4.23912516e-08 3.77173292e-08 1.01121487e-07 3.59827743e-06 2.27791804e-06 3.49461546e-06 2.00000000e+00
 4.02920809e-06 1.29144222e-05 2.70003956e-05 3.01624809e-05 1.22595814e-06 2.54478220e-07 8.14500177e-08 5.03952770e-08 4.36539492e-08 1.18525183e-07 4.17386272e-06 2.66688336e-06 4.04965825e-06 2.00000000e+00
 4.02396118e-06 1.29270425e-05 2.69911021e-05 3.01695295e-05 1.22633913e-06 2.54324986e-07 8.16448413e-08 4.93700709e-08 4.40010172e-08 1.17818398e-07 4.16841371e-06 2.64061947e-06 4.04755789e-06 2.00000000e+00
 2.27960855e-05 7.18028903e-06 1.89255722e-05 7.74513425e-06 3.06595058e-07 1.37956881e-07 2.09034549e-08 3.18739139e-08 2.29786248e-08 6.92784468e-08 3.02106373e-06 6.83812632e-07 1.42290593e-06 2.00000000e+00
 2.28059562e-05 7.19201166e-06 1.88996093e-05 7.74537309e-06 3.05636984e-07 1.37431921e-07 2.09177386e-08 3.24102607e-08 2.26215328e-08 6.83005353e-08 3.01158430e-06 6.84534222e-07 1.42957392e-06 2.00000000e+00
 2.64389906e-05 8.29656319e-06 2.19146463e-05 8.95951311e-06 3.53643279e-07 1.58139086e-07 2.42848024e-08 3.59566580e-08 2.66655145e-08 8.05769419e-08 3.49385450e-06 7.93336016e-07 1.64744717e-06 2.00000000e+00
 2.64509585e-05 8.30731150e-06 2.18858053e-05 8.96387466e-06 3.52870063e-07 1.57651529e-07 2.44281249e-08 3.66763019e-08 2.63930788e-08 7.93419062e-08 3.48407522e-06 7.92546157e-07 1.65260196e-06 2.00000000e+00
 6.30150732e-06 8.84501151e-06 2.32310686e-05 7.20812774e-06 5.60871323e-06 2.59383394e-07 1.95753564e-07 8.05338897e-08 1.11331818e-07 6.74318221e-07 9.27724099e-07 3.49691163e-07 4.00662648e-07 3.00000000e+00
 6.30518416e-06 8.84615448e-06 2.32291555e-05 7.20567796e-06 5.59963423e-06 2.58580229e-07 1.95898342e-07 8.13346416e-08 1.11215136e-07 6.76848850e-07 9.29382940e-07 3.51254904e-07 4.11720275e-07 3.00000000e+00
 7.23444708e-06 1.02457482e-05 2.68822329e-05 8.32379186e-06 6.49038755e-06 3.00398482e-07 2.26728240e-07 9.23826351e-08 1.28095597e-07 7.78280552e-07 1.07445481e-06 4.06425921e-07 4.64047476e-07 3.00000000e+00
 7.23710394e-06 1.02498035e-05 2.68799536e-05 8.32604845e-06 6.48158923e-06 3.00010945e-07 2.26618948e-07 9.29544733e-08 1.28269123e-07 7.79813512e-07 1.07691464e-06 4.09163020e-07 4.77762488e-07 3.00000000e+00
 3.43515168e-06 3.97807657e-06 1.02950646e-05 3.62822290e-06 3.76297510e-07 8.87575183e-08 1.62670384e-08 2.04456762e-08 1.11718809e-08 3.19162646e-08 6.83859171e-07 4.00192667e-07 3.18779794e-07 3.00000000e+00
 3.43329025e-06 3.97689535e-06 1.02945380e-05 3.63166039e-06 3.74852868e-07 8.85024018e-08 1.64539955e-08 2.01354993e-08 1.11675192e-08 3.07278432e-08 6.85244684e-07 3.93850744e-07 3.17602915e-07 3.00000000e+00
 3.93880317e-06 4.60691971e-06 1.19024697e-05 4.19738380e-06 4.36184811e-07 1.02146303e-07 1.86622650e-08 2.40847189e-08 1.26427950e-08 3.67226843e-08 7.88469525e-07 4.62774136e-07 3.71015964e-07 3.00000000e+00
 3.93738085e-06 4.60509108e-06 1.19032224e-05 4.19953188e-06 4.33997260e-07 1.01733605e-07 1.89233431e-08 2.38171470e-08 1.26029483e-08 3.53522921e-08 7.90225660e-07 4.55787499e-07 3.69873439e-07 3.00000000e+00
 1.25460266e-06 3.99112501e-06 9.96669267e-06 2.73172431e-06 2.76822669e-07 4.39021431e-08 2.29980733e-08 1.06748765e-08 8.70893739e-09 2.98956888e-08 1.35322112e-06 4.53216054e-07 4.52669384e-07 3.00000000e+00
 1.25176615e-06 3.98813408e-06 9.96929442e-06 2.72863572e-06 2.76500094e-07 4.39811675e-08 2.30050936e-08 1.06581196e-08 8.81035024e-09 2.99319939e-08 1.35346738e-06 4.60626548e-07 4.56588615e-07 3.00000000e+00
 1.40467037e-06 4.63676866e-06 1.15246839e-05 3.17220850e-06 3.20190499e-07 4.97887350e-08 2.69904010e-08 1.20612216e-08 9.41342200e-09 3.48105633e-08 1.56219409e-06 5.27958845e-07 5.23706494e-07 3.00000000e+00
 1.40334756e-06 4.63147967e-06 1.15227372e-05 3.17044240e-06 3.19513615e-07 5.03221289e-08 2.68589904e-08 1.20625595e-08 9.50801174e-09 3.47176942e-08 1.56269270e-06 5.35518963e-07 5.26095825e-07 3.00000000e+00
 1.54562453e-05 5.48610233e-06 2.54658489e-05 2.69380718e-06 3.10554398e-07 9.42382617e-08 1.96570778e-08 1.88023685e-08 1.33092950e-08 2.52604175e-08 2.03015743e-06 9.10475577e-07 2.33205639e-06 3.00000000e+00
 1.54866283e-05 5.48515805e-06 2.54326269e-05 2.70191941e-06 3.14366996e-07 9.43747563e-08 1.90078563e-08 1.89021588e-08 1.30808421e-08 2.56134867e-08 2.02801958e-06 9.15643883e-07 2.37603346e-06 3.00000000e+00
 1.78946442e-05 6.33807638e-06 2.94979638e-05 3.12762780e-06 3.58053418e-07 1.08567870e-07 2.26982630e-08 2.17604777e-08 1.58056255e-08 2.91577467e-08 2.34729545e-06 1.05031913e-06 2.69916475e-06 3.00000000e+00
 1.79280030e-05 6.33743831e-06 2.94561835e-05 3.13589574e-06 3.61878381e-07 1.09141028e-07 2.17941595e-08 2.19525952e-08 1.53092821e-08 2.94975939e-08 2.34497112e-06 1.05621258e-06 2.75135755e-06 3.00000000e+00
 3.05056824e-06 2.92209865e-06 9.15854621e-06 2.77511463e-06 2.51327427e-07 7.79170233e-08 1.96315374e-08 9.25769380e-09 1.12453163e-08 3.55247969e-08 1.33904300e-06 4.08852189e-07 7.53322544e-07 3.00000000e+00
 3.05092587e-06 2.92036209e-06 9.16284482e-06 2.77434270e-06 2.50968273e-07 7.84061197e-08 1.91665616e-08 9.39731728e-09 1.11755986e-08 3.55185252e-08 1.34240369e-06 4.00785986e-07 7.53283388e-07 3.00000000e+00
 3.51856492e-06 3.37455644e-06 1.05919299e-05 3.22099108e-06 2.93896368e-07 8.94194970e-08 2.28686343e-08 1.06029241e-08 1.27772028e-08 4.16712676e-08 1.54992638e-06 4.71936738e-07 8.70893491e-07 3.00000000e+00
 3.51878663e-06 3.37480188e-06 1.05961500e-05 3.22136315e-06 2.92857543e-07 8.93175704e-08 2.22055303e-08 1.06996597e-08 1.26641199e-08 4.13939150e-08 1.55211328e-06 4.63630910e-07 8.70791248e-07 3.00000000e+00
 2.47134249e-05 8.30157407e-05 2.79296964e-04 4.31740669e-05 1.35863076e-05 1.18164722e-06 4.65737833e-07 3.32103178e-07 2.31824291e-07 7.68769041e-07 6.69022014e-06 3.19259048e-06 1.62988368e-06 3.00000000e+00
 2.47437076e-05 8.30600638e-05 2.79245744e-04 4.32037603e-05 1.35945790e-05 1.17819316e-06 4.68230768e-07 3.29939057e-07 2.27134334e-07 7.64704472e-07 6.69351525e-06 3.17577953e-06 1.62101353e-06 3.00000000e+00
 2.82956916e-05 9.59796567e-05 3.23308896e-04 4.99347478e-05 1.57268740e-05 1.36752696e-06 5.35919206e-07 3.83134261e-07 2.69901590e-07 8.89047133e-07 7.75889588e-06 3.69797701e-06 1.88909686e-06 3.00000000e+00
 2.83285113e-05 9.60407263e-05 3.23227609e-04 4.99715757e-05 1.57366065e-05 1.36367026e-06 5.39196376e-07 3.80451294e-07 2.64143030e-07 8.85491418e-07 7.76470503e-06 3.67907078e-06 1.88005317e-06 3.00000000e+00
 1.86606823e-05 1.09719817e-05 3.34753794e-05 7.05694628e-06 1.72087564e-06 1.60899650e-07 1.09067070e-07 5.20213433e-08 2.29994243e-08 6.95861085e-08 2.83002852e-06 7.76316464e-07 9.71772072e-07 3.00000000e+00
 1.86670680e-05 1.09632049e-05 3.34880772e-05 7.05579823e-06 1.72092573e-06 1.62124360e-07 1.09290337e-07 5.14418617e-08 2.32350791e-08 6.87572039e-08 2.83193456e-06 7.78842960e-07 9.69881984e-07 3.00000000e+00
 2.16822686e-05 1.26798120e-05 3.87395688e-05 8.17515066e-06 1.98210103e-06 1.85397839e-07 1.26379358e-07 6.11532239e-08 2.64777737e-08 8.09534326e-08 3.28113614e-06 8.92609416e-07 1.13038322e-06 3.00000000e+00
 2.16843204e-05 1.26702793e-05 3.87561471e-05 8.17490012e-06 1.98214273e-06 1.87174152e-07 1.26924646e-07 6.01802249e-08 2.67236086e-08 7.96744814e-08 3.28193238e-06 8.98225279e-07 1.12666451e-06 3.00000000e+00
 8.75569665e-06 1.48452312e-05 5.66015456e-05 7.15642350e-06 1.00815850e-05 8.55994201e-07 1.88943970e-07 1.52036284e-07 1.09639194e-07 2.25897459e-07 2.31868307e-06 8.93707160e-07 1.33761856e-06 3.00000000e+00
 8.74670850e-06 1.48305015e-05 5.65960602e-05 7.15627532e-06 1.00812511e-05 8.57109070e-07 1.88043576e-07 1.51937125e-07 1.09712949e-07 2.30035946e-07 2.32163924e-06 8.74917130e-07 1.33998801e-06 3.00000000e+00
